"","ds0.Batch.A.01.control","ds0.Batch.A.02.control","ds0.Batch.A.03.control","ds0.Batch.A.04.control","ds0.Batch.A.05.control","ds0.Batch.A.06.control","ds0.Batch.A.07.control","ds0.Batch.A.08.case","ds0.Batch.A.09.case","ds0.Batch.A.10.case","ds0.Batch.A.11.case","ds0.Batch.A.12.case","ds0.Batch.A.13.case","ds0.Batch.A.14.case","ds0.Batch.A.15.case","ds1.Batch.B.01.control","ds1.Batch.B.02.control","ds1.Batch.B.03.control","ds1.Batch.B.04.control","ds1.Batch.B.05.control","ds1.Batch.B.06.control","ds1.Batch.B.07.control","ds1.Batch.B.08.case","ds1.Batch.B.09.case","ds1.Batch.B.10.case","ds1.Batch.B.11.case","ds1.Batch.B.12.case","ds1.Batch.B.13.case","ds1.Batch.B.14.case","ds1.Batch.B.15.case","ds2.Batch.C.01.control","ds2.Batch.C.02.control","ds2.Batch.C.03.control","ds2.Batch.C.04.control","ds2.Batch.C.05.control","ds2.Batch.C.06.control","ds2.Batch.C.07.control","ds2.Batch.C.08.case","ds2.Batch.C.09.case","ds2.Batch.C.10.case","ds2.Batch.C.11.case","ds2.Batch.C.12.case","ds2.Batch.C.13.case","ds2.Batch.C.14.case","ds2.Batch.C.15.case"
"23",-0.596935200362207,-0.454983920339869,0.0581486416014343,-0.530964532033696,0.0576283939294253,-0.593020901766483,-0.431188567094914,0.640672934894781,0.155739322565497,0.593436101230948,0.462995227121395,0.0687947441403054,0.868459001305707,0.0965636294516408,-0.395344874643961,-0.358081869740504,-0.599588399495431,-0.889014540534824,0.00222645573800939,0.114803802942175,-0.40180698577252,-0.495463173141852,-0.487698724949809,-0.0176286865831283,-0.368819609321587,0.0221062997531298,1.58519596063738,0.582678241707512,0.85041417195387,0.46067705680759,0.167940972794016,-0.0531816681911952,0.185883866417255,0.860298266682586,-0.459804067032318,-0.336261982956422,-0.51388912692067,0.0328188884646305,0.123056341972005,0.228796744263818,0.739273082611131,0.149045041307408,0.00945936464925801,-0.345227118128205,-0.78820860593329
"24",-1.72697969619979,1.61377576336149,-0.376395470685001,0.848731880737354,1.18157983340428,1.49686634708731,1.03599388351476,0.496665921559282,-0.309132877721057,-2.32845107578177,0.969059590643853,-1.60150954224479,-1.25171589306878,0.301315585678527,-0.349804250285661,0.555883381222777,1.21353081443617,-0.109738792224123,0.67562522547073,-0.567850796786452,0.0921215038678564,2.12446433577698,1.21704355202506,-2.02270872318024,-2.37235087445955,1.68480241533939,0.0199553708916831,0.112725454183481,-0.432557338310451,-2.19094552825331,-1.45658766953382,2.84344530283784,-0.412506094417775,0.744233184831613,-1.35772204239273,0.819527268476277,-1.11633877477233,0.758741683107834,-0.0852580040499955,0.724593687573915,0.184840179810054,-1.42888166008133,-1.75511947443433,2.05967396912998,-0.522641556085201
"25",0.501082664686587,-1.29301349601624,0.808433365229458,2.21130125108706,2.0984162985444,-0.107399637548701,0.563598501121344,-0.68461852976584,1.37621043830897,-4.12981708785039,0.386421239848803,-1.91166034702903,-2.57779067835101,0.448653426502732,2.31018259123185,-0.559867912313589,0.936017102570274,1.54741137900782,0.191863651542683,0.731867792912077,1.41945898377382,0.954030730797871,-0.0618408267567574,0.942825120962938,-0.951380844026252,-1.75679770092208,1.55640353833862,-2.48142550508631,0.635552791757961,-3.10411830255908,0.418976396042694,1.58048488801842,-1.45398355946201,0.582392500905501,3.09318525818309,0.458514769723589,-1.35110439957306,1.16403047052351,-1.10915010721161,-2.94524248222899,0.821980304314001,-0.0897104294126798,0.0229032690374389,0.342176340551603,-1.53545321941151
"26",0.00752437579412657,-0.0628724797039162,-0.0634573071890827,-0.203039302077682,-0.0885472963452649,-0.316707358947877,-0.241602877623963,0.556885034604113,-0.129169807225018,0.50954020014195,-0.581422872232599,0.437478166791768,0.365371966450377,-0.182835915120753,-0.00714452731618564,-0.440764819586439,0.00800845853568255,0.572828312680544,0.148751045199486,0.0275294246261435,0.111133108058755,-0.161145985765991,-0.0700482984138553,-0.509035007016639,-0.342210675491138,0.284251458807676,0.750175064802301,-0.397248672170345,0.375994700715365,-0.358218114981549,-0.11454274552748,-0.44403683792998,-0.222847781057416,-0.0922917766069613,-0.122123504156955,-0.165042503584278,-0.00859731328290181,-0.149601720096641,0.247233712995936,-0.0670589129821604,0.386770161883165,0.315989253847837,0.332228384134398,-0.143010197279354,0.246931779642795
"27",-1.39545460558496,-0.123095864583343,1.33788787931045,0.0111210797017272,2.03770997215295,0.181923100953238,-0.175026094947846,-0.675962940172324,0.245266197431803,-0.770868295334806,0.146279775614655,0.140300942338918,-1.41461935218087,0.19744855216833,0.257089653132066,-0.103669053040075,-0.554273512235889,0.0911332434586427,3.24615991629616,-2.00786263418401,0.225725281548915,0.542535095616632,-0.00078186356317822,-0.761748823603487,-0.219703222446425,1.07569808924744,-1.44724947293644,0.652216010846843,0.708210694172163,-1.44638974917727,0.662918872925074,0.273520759494145,0.162995961504475,0.81108884594409,1.14348797278107,1.33565290125321,-1.42122756382696,-1.08299454762563,-1.03846284679327,-0.576652850624715,0.0969941161581502,0.411942861789131,0.545947518222622,-0.445340984816157,-0.879871016385223
"28",-2.6732526291605,0.423940094713736,2.75083690011783,-0.29032112955217,0.485590989669101,0.286428912048089,-1.3087838269398,-0.0778502379543173,-0.62516264607166,2.6340155001817,-1.48788614977476,0.136471940462247,-0.47992531242072,-1.03460520045086,1.2605027951321,-3.29238809733296,-2.55890838277522,1.8953437334904,0.209661188888834,-1.34959241764232,0.719867730616157,1.34074427835495,-2.4256204670402,-2.67670508588803,4.2553500983953,4.42445367826415,-3.43917444476165,4.11911938911344,0.190447845588197,-1.41259904727105,0.635674675656919,-1.28317904944876,-2.08576179000113,1.96950484269293,0.124856571214552,0.625532781460484,-2.25138836631841,0.138847719651537,0.133594181763847,-0.541509130715491,3.6847728761267,-0.240602226318311,3.36734769314629,-2.07720482974219,-2.20048594916898
"29",-1.26688289401058,1.31051988344464,1.66160604671624,-0.186062524237911,2.01059015837158,2.81851259478904,-0.0198386448447661,-2.93820336579603,-1.41211821718134,-1.67850396661855,1.67734659326746,-1.60621922597702,-0.263032782560815,0.296250485265753,-0.403964140627703,-3.85194224581555,1.88973060701313,0.87384420376709,0.359540815315473,2.29508120697415,2.47982388782834,2.39812622565996,2.19019149763868,-1.58884234757764,0.195532494123333,0.30626219842158,-0.651931794686895,-3.60530364065104,-2.10487496211125,-1.18523814589936,-1.58164817009808,3.01036739693884,1.66515938218259,0.513571789312852,1.02418936678922,-1.88190944323828,0.424489974263341,3.00158887824996,-1.13720798359688,0.104520724398522,-0.933928132691284,-1.86850566191426,-3.39037458073673,1.89053375509845,-0.840847294958271
"30",-0.166406926973531,2.28542387824802,-0.990164728043768,0.658808760740206,0.81353020590196,1.87816301197664,-0.495736081385065,-1.72642039117062,-0.60772865205152,0.749400910724841,0.162030365668295,-2.95858036970507,0.350969208754739,0.0689761468142152,-0.0222653394993539,-1.53386039078068,1.2530354156848,0.669768642955979,-0.804304209155218,0.218434184505696,2.41208782329479,-0.440725231564086,1.54469560684789,-0.567012489806737,-1.04766696860459,-0.481268756809762,1.74438561253011,-3.56839658006631,1.04164458208978,-0.440817241121671,1.09328761162493,2.10056900591513,-0.775367997309374,0.458245757649022,-0.709084518251512,-2.19297655068147,1.23875917302808,1.10284911388022,0.167837171521466,-0.252171243060996,-0.355212208479189,-0.853731907761933,-0.238749439770992,1.33689891761747,-2.12115288592085
"31",-0.296966613384749,-0.0430956564852991,0.0603708419290001,-0.170423641450531,0.0448509854237891,-0.276455234319911,-0.048691492850427,0.166635523855785,0.0636005622059077,0.231559572458249,0.211243937957217,0.0411115497400747,0.0790088623558756,0.0402608078140094,-0.103010005248985,-0.159069315633673,-0.287486835800852,-0.448560741199984,0.0206679214560062,0.0880791857613943,-0.169449769123975,-0.144753476817474,-0.10066151589435,0.176321863735565,-0.188630649997643,0.00360997447863376,0.234755449096973,0.23301268490613,0.49456273708754,0.247602487945707,0.0285187832495222,0.0929906224511061,0.0419111838434656,0.443227082956367,-0.101416658645183,-0.0598782004947331,-0.276369723212509,0.0559786966422813,0.0715634407225849,0.0686164546794643,0.119447909439302,0.0172527736026691,-0.0203177046241709,-0.0353984349567096,-0.446126225653469
"32",-0.683480846502269,1.51195333068154,1.72470518428607,-0.489511261531714,2.42118494394937,2.75896314498184,0.362379528080867,-2.64126344760918,-2.26564447002682,-1.33974321937324,0.746258303779594,-2.8184608105208,-0.121682226024889,0.0610737760266069,0.773268069803033,-3.1529632723671,2.24671368724361,1.77489477857862,0.121765246275162,1.93033805664779,2.7899621679562,1.92699515293551,2.22393428484792,-2.0053880923274,0.0788854983498428,0.448733909718362,-1.53158204887831,-2.54529325323836,-2.93905706527347,-1.36793905046838,-1.22955159967129,2.70261858089769,1.33349158221324,-0.271983598995895,1.39356352476544,-2.4753272223397,0.973579584956889,3.16026073050819,-0.180000025919609,0.260787985410127,-1.21591982699093,-2.78190277926741,-2.78984730827385,2.04997058114599,-0.929740208438886
"33",-1.59483852060006,1.01715832139881,0.14532267932616,0.741493074762891,1.41338953145037,0.600381608197958,0.982398209366607,-0.862928423688963,2.04529603445748,-2.18132688931733,-0.323140364189095,-1.29729667332766,-0.982961483724441,-0.584686116248255,0.881739012135526,-0.676643167753635,-0.055285160694611,1.69395175079962,0.820882454557823,-0.134849435555251,1.29131325284257,0.867700825896362,-0.485971122110783,0.0304970852394693,-1.95258799525354,-0.12414344674106,1.73808186786776,-0.726909918109959,0.76696256312389,-3.05299955410867,0.442549922878003,1.24338935456914,0.165790176459437,1.38366953534891,1.57585442503712,1.69192458800524,-1.98846067940366,-0.23677268216175,-2.16171283827663,-2.79474513459417,2.05803036910413,-0.799085215630862,-0.384089109061268,1.09549337622531,-1.29183608849895
